qal_id,is_success,target_label,product_segment,title_tier,acct_primary_site_function,acct_manufacturing_model,acct_target_industry,contact_lead_title,contact_lead_id,next_stage__c,priority,acct_territory_rollup,acct_tier_rollup,solution,solution_rollup,last_tactic_campaign_channel,qal_cohort_date,cohort_date,cohort_month
a0dPQ000006fb09YAA,0,Failure,Qx,Other,Unknown,Unknown,Non-Life Science,Procurement Officer,003PQ000012TpHjYAK,Recycled,P1 - Contact Us,Americas,Small,Quality,Qx,Direct/Inbound,2025-07-16,2025-07-16,2025-07
a0dPQ000006hPm6YAE,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ000012Ue3BYAS,Exclude,Priority 2,Americas,Small,Quality,Qx,SEO,2025-07-17,2025-07-17,2025-07
a0dPQ000006hPAzYAM,0,Failure,Mx,Missing,Biologic API,CDMO,Pharma & BioTech,Unknown Title,003PQ000012VLg1YAG,Recycled,P1 - Webinar Demo,APAC & Oceania,Medium,Mx,Mx,Email,2025-07-17,2025-07-17,2025-07
a0dPQ000006nScQYAU,0,Failure,Mx,Missing,Non-manufacturing organization,Research Institute,Pharma & BioTech,Unknown Title,003PQ000012VLw9YAG,Recycled,Priority 2,APAC & Oceania,Small,Mx,Mx,Email,2025-07-21,2025-07-21,2025-07
a0dPQ000006goEiYAI,0,Failure,Qx,Missing,Unknown,Unknown,Medical Device,Unknown Title,003PQ000012VPN3YAO,Recycled,P1 - Contact Us,Americas,Medium,Quality,Qx,Direct/Inbound,2025-07-17,2025-07-17,2025-07
a0dPQ000006g4JxYAI,1,Success,Qx,Other,Implantable devices,CMO,Medical Device,Business Analysist,003PQ000012VfhxYAC,SQL,P1 - Video Demo,APAC & Oceania,Large,Qx,Qx,Direct/Inbound,2025-07-17,2025-07-17,2025-07
a0dPQ000006h2kfYAA,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ000012Vfy5YAC,Recycled,P1 - Contact Us,Americas,Medium,Supplier,Qx,Direct/Inbound,2025-07-17,2025-07-17,2025-07
a0dPQ000007zY2LYAU,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ000012Vfy5YAC,Recycled,P1 - Contact Us,Americas,Medium,Qx,Qx,Online Ads,2025-08-22,2025-08-22,2025-08
a0dPQ0000055z9dYAA,0,Failure,Qx,Executive/VP,Topical emulsion/cream,In-House,Pharma & BioTech,Head of Global Operations and Commercial Quality,003PQ00000xnkAzYAI,Recycled,Priority 2,Americas,Large,Qx,Qx,Email,2025-06-05,2025-06-05,2025-06
a0dPQ0000054wKHYAY,1,Success,Qx,Manager,Implantable devices,In-House,Medical Device,"Manager, Information Technology",003PQ00000xoEU2YAM,SQL,P1 - Contact Us,Americas,Medium,Qx,Qx,Online Ads,2025-06-04,2025-06-04,2025-06
a0dPQ0000054tfyYAA,0,Failure,Qx,Director,Unknown,Unknown,Blood & Biologics,"Director, Medical Response",003PQ00000xp5i4YAA,Recycled,P1 - Contact Us,Americas,Small,Qx,Qx,Online Ads,2025-06-04,2025-06-04,2025-06
a0dPQ0000055finYAA,1,Success,Qx,Missing,Not Enough Info Found,In-House,Non-Life Science,Unknown Title,003PQ00000xpwmNYAQ,SQL,P1 - Contact Us,Americas,Medium,Quality,Qx,SEO,2025-06-05,2025-06-05,2025-06
a0dPQ000006GwuDYAS,0,Failure,Qx,Other,Unknown,Unknown,Non-Life Science,Sales Development Representative,003PQ00000xqDP2YAM,Recycled,P1 - Contact Us,Americas,Medium,Qx,Qx,Email,2025-07-07,2025-07-07,2025-07
a0dPQ000006iihqYAA,0,Failure,Mx,Missing,Unknown,Unknown,Unknown,Unknown Title,003PQ000012WW05YAG,Exclude,P1 - Webinar Demo,,Other,Mx,Mx,MISSING/BLANK,2025-07-17,2025-07-17,2025-07
a0dPQ000006gtz7YAA,0,Failure,Mx,Other,Lab Instruments,In-House,Non-Life Science,Biotechnologist,003PQ000012Wg2UYAS,Recycled,Priority 2,Americas,Large,Mx,Mx,Email,2025-07-17,2025-07-17,2025-07
a0dPQ000006gwYnYAI,0,Failure,Qx,Missing,Non-manufacturing organization,Not Enough Info Found,Medical Device,Unknown Title,003PQ000012Y3cxYAC,Recycled,Priority 2,Americas,Small,Qx,Qx,Direct/Inbound,2025-07-17,2025-07-17,2025-07
a0dPQ000006i1jKYAQ,0,Failure,Mx,Manager,Monoclonal antibodies (mAbs),CDMO,Pharma & BioTech,"Manager, Quality Systems",003PQ000012YKylYAG,Recycled,P1 - Webinar Demo,EMEA,Medium,Mx,Mx,Outbound Prospecting,2025-07-17,2025-07-17,2025-07
a0dPQ000006hUH7YAM,0,Failure,Mx,Individual Contributor,Radiopharmaceuticals,In-House,Medical Device,Validation Engineer,003PQ000012YLbVYAW,Recycled,Priority 2,Americas,Medium,Mx,Mx,External Demand Gen,2025-07-17,2025-07-17,2025-07
a0dPQ000006hKBJYA2,0,Failure,Qx,Other,Unknown,Unknown,Non-Life Science,Federal Sales and Acquisitions,003PQ000012YTdpYAG,Recycled,P1 - Contact Us,Americas,Medium,Quality,Qx,Direct/Inbound,2025-07-17,2025-07-17,2025-07
a0dPQ00000CAyNNYA1,0,Failure,Qx,Other,Unknown,Unknown,Non-Life Science,Federal Sales and Acquisitions,003PQ000012YTdpYAG,Exclude,P1 - Contact Us,Americas,Medium,Quality,Qx,SEO,2025-11-11,2025-11-11,2025-11
a0dPQ000006hVEnYAM,0,Failure,Mx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ000012Z1yvYAC,Recycled,P1 - Webinar Demo,Americas,Medium,Mx,Mx,Direct/Inbound,2025-07-17,2025-07-17,2025-07
a0dPQ0000055lzVYAQ,1,Success,Qx,Missing,Diagnostic Equipment,In-House,Non-Life Science,Unknown Title,003PQ00000xr9j9YAA,SQL,P1 - Video Demo,APAC & Oceania,Medium,Qx,Qx,Direct/Inbound,2025-06-05,2025-06-05,2025-06
a0dPQ0000056p8DYAQ,0,Failure,Mx,Missing,Sterile injectables,CMO,Pharma & BioTech,Unknown Title,003PQ00000xrLFjYAM,Recycled,Priority 2,EMEA,Medium,Mx,Mx,Direct/Inbound,2025-06-05,2025-06-05,2025-06
a0dPQ0000055pjlYAA,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ00000xrtfWYAQ,Recycled,P1 - Video Demo,EMEA,Small,Qx,Qx,Online Ads,2025-06-05,2025-06-05,2025-06
a0dPQ0000056OHhYAM,0,Failure,Qx,Manager,Non-manufacturing organization,Services / Consulting,Pharma & BioTech,"Manager, Health and Wellness (Clinical Pharmacy Services)",003PQ00000xt8e8YAA,Recycled,P1 - Video Demo,EMEA,Medium,Qx,Qx,SEO,2025-06-05,2025-06-05,2025-06
a0dPQ000006waIzYAI,0,Failure,Qx,Manager,Non-manufacturing organization,Services / Consulting,Pharma & BioTech,"Manager, Health and Wellness (Clinical Pharmacy Services)",003PQ00000xt8e8YAA,Recycled,No Priority,EMEA,Medium,Qx,Qx,Outbound Prospecting,2025-07-24,2025-07-24,2025-07
a0dPQ0000056oSHYAY,0,Failure,Qx,Other,Unknown,Unknown,Non-Life Science,Sales,003PQ00000xu8XBYAY,Recycled,P1 - Video Demo,Americas,Small,Qx,Qx,Online Ads,2025-06-05,2025-06-05,2025-06
a0dPQ000005781BYAQ,0,Failure,Mx,Manager,Unknown,Unknown,Non-Life Science,Components and Systems Manager Sales,003PQ00000xuMqIYAU,Recycled,P1 - Webinar Demo,Americas,Medium,Logbooks,Mx,PR/AR/Social,2025-06-05,2025-06-05,2025-06
a0dPQ000006iNThYAM,0,Failure,Mx,Individual Contributor,Unknown,Unknown,Non-Life Science,Service Provider/Consultant,003PQ000012ZNxmYAG,Recycled,Priority 2,Americas,Small,Mx,Mx,External Demand Gen,2025-07-17,2025-07-17,2025-07
a0dPQ000006hJQYYA2,0,Failure,Mx,Individual Contributor,Specialty Chemical Manufacturing,Consumer Packaged Goods,Pharma & BioTech,Validation Engineer,003PQ000012ZO5pYAG,Recycled,P1 - Webinar Demo,Americas,Medium,Mx,Mx,Email,2025-07-17,2025-07-17,2025-07
a0dPQ000006hV8OYAU,0,Failure,Mx,Missing,Sterile injectables,In-House,Pharma & BioTech,Unknown Title,003PQ000012ZRQHYA4,Recycled,P1 - Webinar Demo,APAC & Oceania,Medium,Mx,Mx,External Demand Gen,2025-07-17,2025-07-17,2025-07
a0dPQ000006j1FpYAI,0,Failure,Qx,Other,In-vitro diagnostic (IVD) kits,In-House,Medical Device,Eqms Administrator,003PQ000012cChdYAE,Recycled,P1 - Video Demo,Americas,Medium,Qx,Qx,Direct/Inbound,2025-07-17,2025-07-17,2025-07
a0dPQ000006nRusYAE,0,Failure,Mx,Missing,Not Enough Info Found,Original Equipment Manufacturing,Non-Life Science,Unknown Title,003PQ000012d40TYAQ,Recycled,Priority 2,APAC & Oceania,Medium,Mx,Mx,Email,2025-07-21,2025-07-21,2025-07
a0dPQ0000058OiDYAU,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ00000xugp1YAA,Recycled,P1 - Video Demo,EMEA,Small,Qx,Qx,Directory Listing,2025-06-06,2025-06-06,2025-06
a0dPQ0000056t3mYAA,0,Failure,Mx,Other,"Cell therapies (CAR-T, NK)",In-House,Medical Device,Document Control and Training Assistant,003PQ00000xvM54YAE,Recycled,P1 - Webinar Demo,Americas,Small,Logbooks,Mx,PR/AR/Social,2025-06-05,2025-06-05,2025-06
a0dPQ00000573uLYAQ,0,Failure,Mx,Individual Contributor,Unknown,Unknown,Non-Life Science,"Client Support Analyst III, Academic Client Support",003PQ00000xvNluYAE,Exclude,P1 - Webinar Demo,Americas,Medium,Logbooks,Mx,PR/AR/Social,2025-06-05,2025-06-05,2025-06
a0dPQ0000058hOIYAY,0,Failure,Mx,Individual Contributor,Nutraceutical manufacturing,In-House,Medical Device,IT QA Consultant – Infrastructure and Global Data Centers Services (BTS),003PQ00000xvXi1YAE,Recycled,P1 - Webinar Demo,Americas,Large,Logbooks,Mx,PR/AR/Social,2025-06-06,2025-06-06,2025-06
a0dPQ00000592NtYAI,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ00000xxx70YAA,Recycled,P1 - Video Demo,Americas,Large,Qx,Qx,SEO,2025-06-06,2025-06-06,2025-06
a0dPQ0000058FztYAE,1,Success,Qx,Other,Food and beverage,In-House,Non-Life Science,CIO,003PQ00000xy0uQYAQ,SQL,P1 - Website Pricing,APAC & Oceania,Medium,MISSING/BLANK,Qx,SEO,2025-06-06,2025-06-06,2025-06
a0dPQ0000058pLqYAI,0,Failure,Qx,Missing,Unknown,Unknown,Medical Device,Unknown Title,003PQ00000xya3UYAQ,Exclude,P1 - Contact Us,Americas,Medium,Qx,Qx,Online Ads,2025-06-06,2025-06-06,2025-06
a0dPQ000005904NYAQ,0,Failure,Qx,Missing,Unknown,Unknown,Medical Device,Unknown Title,003PQ00000xyhBQYAY,Exclude,P1 - Video Demo,Americas,Medium,Qx,Qx,Online Ads,2025-06-06,2025-06-06,2025-06
a0dPQ000006k5qrYAA,0,Failure,Qx,Missing,Unknown,Unknown,Pharma & BioTech,Unknown Title,003PQ000012dt2zYAA,Recycled,P1 - Contact Us,Americas,Small,Quality,Qx,Email,2025-07-18,2025-07-18,2025-07
a0dPQ000006k8TmYAI,1,Success,Qx,Other,Vaccines,Not Enough Info Found,Pharma & BioTech,Device Development and IP Head,003PQ000012gRGgYAM,SQL,P1 - Video Demo,EMEA,Small,Qx,Qx,Online Ads,2025-07-18,2025-07-18,2025-07
a0dPQ000006lmP7YAI,0,Failure,Qx,Individual Contributor,Non-manufacturing organization,Services / Consulting,Pharma & BioTech,Senior BI Consultant,003PQ000012gYziYAE,Recycled,P1 - Live Demo,Americas,Medium,Qx,Qx,Direct/Inbound,2025-07-18,2025-07-18,2025-07
a0dPQ000006kvB7YAI,1,Success,Qx,Missing,Diagnostic Equipment,In-House,Medical Device,Unknown Title,003PQ000012iIxFYAU,SQL,P1 - Contact Us,Americas,Small,Product Development,Qx,Direct/Inbound,2025-07-18,2025-07-18,2025-07
a0dPQ000006ldQgYAI,1,Success,Mx,Missing,Drug discovery & development,Research Institute,Pharma & BioTech,Unknown Title,003PQ000012iV9uYAE,SQL,Priority 2,Americas,Large,Mx,Mx,Direct/Inbound,2025-07-18,2025-07-18,2025-07
a0dPQ000006lmgrYAA,0,Failure,Qx,Missing,Unknown,Unknown,Unknown,Unknown Title,003PQ000012iwGNYAY,Recycled,P1 - Video Demo,Americas,Medium,Qx,Qx,Direct/Inbound,2025-07-18,2025-07-18,2025-07
a0dPQ000006nmJNYAY,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ000012m7IWYAY,Recycled,P1 - Video Demo,EMEA,Medium,Qx,Qx,Online Ads,2025-07-21,2025-07-21,2025-07
a0dPQ000006nV0nYAE,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ000012mhx3YAA,Recycled,P1 - Video Demo,APAC & Oceania,Medium,Qx,Qx,Direct/Inbound,2025-07-21,2025-07-21,2025-07
a0dPQ0000058zg9YAA,0,Failure,Qx,Missing,Biologic API,In-House,Pharma & BioTech,Unknown Title,003PQ00000y04QrYAI,Recycled,P1 - Video Demo,Americas,Medium,Qx,Qx,SEO,2025-06-06,2025-06-06,2025-06
a0dPQ000005v2mzYAA,0,Failure,Qx,Executive/VP,Advanced Therapy Medicinal Products (ATMP),CDMO,Pharma & BioTech,Chief Digital Officer,003PQ00000y2quPYAQ,Recycled,P1 - Webinar Demo,EMEA,Small,Qx,Qx,Email,2025-06-26,2025-06-26,2025-06
a0dPQ000008RfNRYA0,0,Failure,Qx,Executive/VP,Advanced Therapy Medicinal Products (ATMP),CDMO,Pharma & BioTech,Chief Digital Officer,003PQ00000y2quPYAQ,Recycled,Priority 2,EMEA,Small,Qx,Qx,Email,2025-09-04,2025-09-04,2025-09
a0dPQ0000059vU2YAI,1,Success,Qx,Missing,PCR / molecular diagnostics,Testing Laboratory,Medical Device,Unknown Title,003PQ00000y3YozYAE,SQL,P1 - Contact Us,Americas,Small,Quality,Qx,Direct/Inbound,2025-06-06,2025-06-06,2025-06
a0dPQ000006tizRYAQ,1,Success,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ000012paBHYAY,SQL,P1 - Contact Us,Americas,Medium,Quality,Qx,Direct/Inbound,2025-07-23,2025-07-23,2025-07
a0dPQ000005DhkFYAS,0,Failure,Qx,Missing,Non-manufacturing organization,In-House,Medical Device,Unknown Title,003PQ00000y6Qs0YAE,Recycled,Priority 2,Japan,Large,Quality,Qx,SEO,2025-06-09,2025-06-09,2025-06
a0dPQ000006qL3LYAU,0,Failure,Qx,Missing,Unknown,Unknown,Pharma & BioTech,Unknown Title,003PQ000012uKSjYAM,Recycled,P1 - Video Demo,APAC & Oceania,Small,Qx,Qx,SEO,2025-07-21,2025-07-21,2025-07
a0dPQ000006nj6zYAA,1,Success,Qx,Other,Small-molecule API,CDMO,Pharma & BioTech,Quality Management Software IT,003PQ000012uS1ZYAU,SQL,P1 - Contact Us,APAC & Oceania,Medium,MISSING/BLANK,Qx,SEO,2025-07-21,2025-07-21,2025-07
a0dPQ000005DUF8YAO,0,Failure,Qx,Missing,Unknown,Unknown,Blood & Biologics,Unknown Title,003PQ00000yEgLHYA0,Recycled,Priority 2,EMEA,Small,Qx,Qx,Online Ads,2025-06-09,2025-06-09,2025-06
a0dPQ000005EAavYAG,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ00000yGiCEYA0,Recycled,Priority 2,EMEA,Small,Qx,Qx,SEO,2025-06-09,2025-06-09,2025-06
a0dPQ000005FDgQYAW,1,Success,Qx,Director,Not Enough Info Found,Original Equipment Manufacturing,Medical Device,"Director, Quality",003PQ00000yHVGBYA4,SQL,P1 - Video Demo,Americas,Medium,Qx,Qx,Online Ads,2025-06-09,2025-06-09,2025-06
a0dPQ000006o3KEYAY,0,Failure,Qx,Other,Unknown,Unknown,Non-Life Science,Senior Estimator,003PQ000012vob8YAA,Recycled,P1 - Video Demo,Americas,Small,Qx,Qx,Online Ads,2025-07-21,2025-07-21,2025-07
a0dPQ000006o0hJYAQ,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ000012voxhYAA,Recycled,P1 - Video Demo,EMEA,Medium,Qx,Qx,Online Ads,2025-07-21,2025-07-21,2025-07
a0dPQ000006pIkEYAU,0,Failure,Qx,Missing,Non-manufacturing organization,In-House,Non-Life Science,Unknown Title,003PQ000012wHLNYA2,Recycled,Priority 2,Americas,Large,Quality,Qx,Direct/Inbound,2025-07-21,2025-07-21,2025-07
a0dPQ000006ouDLYAY,1,Success,Qx,Manager,Imaging systems,In-House,Medical Device,"Manager, Quality Systems",003PQ000012y3EHYAY,SQL,P1 - Contact Us,Americas,Small,Quality,Qx,Direct/Inbound,2025-07-21,2025-07-21,2025-07
a0dPQ000006pMB8YAM,1,Success,Qx,Missing,Specialty Chemical Manufacturing,In-House,Pharma & BioTech,Unknown Title,003PQ000012y6leYAA,SQL,P1 - Website Pricing,Americas,Small,Qx,Qx,Online Ads,2025-07-21,2025-07-21,2025-07
a0dPQ000006qep7YAA,0,Failure,Qx,Missing,Softgel encapsulation,In-House,Pharma & BioTech,Unknown Title,003PQ000012yGxvYAE,Recycled,P1 - Video Demo,APAC & Oceania,Large,Qx,Qx,SEO,2025-07-22,2025-07-22,2025-07
a0dPQ000006qTqTYAU,0,Failure,Qx,Missing,Unknown,Unknown,Pharma & BioTech,Unknown Title,003PQ000012yOHHYA2,Exclude,Priority 2,Americas,Small,Qx,Qx,Online Ads,2025-07-22,2025-07-22,2025-07
a0dPQ000006pt5RYAQ,1,Success,Qx,Missing,Specialty Chemical Manufacturing,In-House,Medical Device,Unknown Title,003PQ000012yPeeYAE,SQL,P1 - Contact Us,Americas,Medium,Qx,Qx,Online Ads,2025-07-21,2025-07-21,2025-07
a0dPQ000005F29tYAC,0,Failure,Mx,Missing,Implantable devices,Not Enough Info Found,Medical Device,Unknown Title,003PQ00000yIQfrYAG,Recycled,P1 - Webinar Demo,Americas,Medium,Mx,Mx,SEO,2025-06-09,2025-06-09,2025-06
a0dPQ000005EqIQYA0,0,Failure,Qx,Other,Unknown,Unknown,Non-Life Science,Account Executive,003PQ00000yInm5YAC,Exclude,Priority 2,Americas,Medium,Qx,Qx,Online Ads,2025-06-09,2025-06-09,2025-06
a0dPQ000005HlXVYA0,0,Failure,Qx,Executive/VP,Unknown,Unknown,Non-Life Science,Chief Procurement Officer,003PQ00000yJqhvYAC,Recycled,P1 - Video Demo,Americas,Medium,Qx,Qx,Directory Listing,2025-06-10,2025-06-10,2025-06
a0dPQ000006q4nGYAQ,0,Failure,Qx,Missing,Unknown,Unknown,Medical Device,Unknown Title,003PQ000012zsWTYAY,Recycled,Priority 2,Americas,Small,Qx,Qx,Online Ads,2025-07-21,2025-07-21,2025-07
a0dPQ000006qKK9YAM,0,Failure,Qx,Manager,Unknown,Unknown,Medical Device,Senior Global QMS Manager,003PQ0000130PYtYAM,Recycled,P1 - Video Demo,Americas,Large,Qx,Qx,Direct/Inbound,2025-07-21,2025-07-21,2025-07
a0dPQ000005HkoLYAS,0,Failure,Qx,Missing,Unknown,Unknown,Medical Device,Unknown Title,003PQ00000yKtaTYAS,Recycled,P1 - Contact Us,Americas,Medium,Qx,Qx,Online Ads,2025-06-10,2025-06-10,2025-06
a0dPQ000005H3hlYAC,0,Failure,Qx,Missing,Unknown,Unknown,Pharma & BioTech,Unknown Title,003PQ00000yLUtQYAW,Recycled,P1 - Contact Us,EMEA,Large,Qx,Qx,Online Ads,2025-06-10,2025-06-10,2025-06
a0dPQ000005Hd6vYAC,1,Success,Qx,Individual Contributor,Cosmetics manufacturing,In-House,Pharma & BioTech,Gmp Compliance Specialist,003PQ00000yM6tqYAC,SQO,P1 - Website Pricing,Americas,Medium,Regulatory,Qx,SEO,2025-06-10,2025-06-10,2025-06
a0dPQ000006qg7lYAA,1,Success,Qx,Individual Contributor,Non-manufacturing organization,Services / Consulting,Medical Device,QA/RA Consultant,003PQ0000131gNLYAY,SQL,P1 - Video Demo,EMEA,Small,Qx,Qx,Direct/Inbound,2025-07-22,2025-07-22,2025-07
a0dPQ000006qg9NYAQ,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ0000132O9LYAU,Exclude,P1 - Webinar Demo,EMEA,Medium,Qx,Qx,Email,2025-07-22,2025-07-22,2025-07
a0dPQ000006rLCZYA2,0,Failure,Mx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ0000134lanYAA,Exclude,P1 - Contact Us,Americas,Medium,Manufacturing,Mx,Referrals,2025-07-22,2025-07-22,2025-07
a0dPQ000006s75uYAA,0,Failure,Qx,Missing,Unknown,Unknown,Pharma & BioTech,Unknown Title,003PQ0000134pMfYAI,Recycled,P1 - Video Demo,Americas,Medium,Qx,Qx,Online Ads,2025-07-22,2025-07-22,2025-07
a0dPQ000005Gp0cYAC,0,Failure,Qx,Missing,Unknown,Unknown,Pharma & BioTech,Unknown Title,003PQ00000yMjK8YAK,Recycled,P1 - Video Demo,EMEA,Small,Qx,Qx,Online Ads,2025-06-10,2025-06-10,2025-06
a0dPQ000005GuoDYAS,0,Failure,Qx,Manager,Cosmetics manufacturing,In-House,Non-Life Science,Regulatory Affairs Manager,003PQ00000yMzS5YAK,Recycled,P1 - Contact Us,EMEA,Medium,Quality,Qx,SEO,2025-06-10,2025-06-10,2025-06
a0dPQ000005HnavYAC,0,Failure,Qx,Individual Contributor,Unknown,Unknown,Pharma & BioTech,"Research, College of Pharmacy Associate Dean",003PQ00000yOYHJYA4,Recycled,Priority 2,Americas,Medium,Qx,Qx,Online Ads,2025-06-10,2025-06-10,2025-06
a0dPQ000005HlxJYAS,0,Failure,Qx,Manager,Non-manufacturing organization,CRO,Medical Device,QM and RA Manager,003PQ00000yOnUrYAK,Recycled,Priority 2,EMEA,Medium,Qx,Qx,Direct/Inbound,2025-06-10,2025-06-10,2025-06
a0dPQ000005IBwbYAG,0,Failure,Qx,Individual Contributor,Non-manufacturing organization,Distribution / Wholesale,Non-Life Science,Senior Embedded Software Engineer II,003PQ00000yOxAsYAK,Recycled,Priority 2,APAC & Oceania,Medium,Qx,Qx,SEO,2025-06-10,2025-06-10,2025-06
a0dPQ000005Ih21YAC,1,Success,Qx,Missing,Non-manufacturing organization,In-House,Non-Life Science,Unknown Title,003PQ00000yP8vxYAC,SQL,P1 - Contact Us,Americas,Medium,Qx,Qx,Online Ads,2025-06-10,2025-06-10,2025-06
a0dPQ000005JN4TYAW,1,Success,Qx,Individual Contributor,Diagnostic Equipment,In-House,Medical Device,QA Engineer,003PQ00000ySNDdYAO,SQL,P1 - Video Demo,Japan,Medium,Qx,Qx,SEO,2025-06-10,2025-06-10,2025-06
a0dPQ000006saB7YAI,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ0000136HtaYAE,Recycled,P1 - Contact Us,Americas,Small,Quality,Qx,Direct/Inbound,2025-07-22,2025-07-22,2025-07
a0dPQ000006s484YAA,0,Failure,Qx,Missing,Specialty Chemical Manufacturing,In-House,Non-Life Science,Unknown Title,003PQ0000136UIvYAM,Recycled,P1 - Video Demo,Americas,Small,Qx,Qx,Direct/Inbound,2025-07-22,2025-07-22,2025-07
a0dPQ000006t3gAYAQ,0,Failure,Qx,Director,Unknown,Unknown,Medical Device,"Director, Sales Marketing",003PQ0000136qifYAA,Recycled,P1 - Video Demo,Americas,Small,Qx,Qx,Online Ads,2025-07-22,2025-07-22,2025-07
a0dPQ000006sqNxYAI,1,Success,Qx,Missing,Non-manufacturing organization,Not Enough Info Found,Non-Life Science,Unknown Title,003PQ0000136rgyYAA,SQL,P1 - Contact Us,Americas,Medium,Qx,Qx,Online Ads,2025-07-22,2025-07-22,2025-07
a0dPQ000006teW2YAI,0,Failure,Qx,Manager,Gene therapies,CMO,Pharma & BioTech,Project Manager,003PQ0000138Xe5YAE,Recycled,P1 - Video Demo,Americas,Large,Qx,Qx,SEO,2025-07-23,2025-07-23,2025-07
a0dPQ00000DBUA5YAP,0,Failure,Mx,Missing,Oral solid dosage (OSD),In-House,Pharma & BioTech,Unknown Title,003PQ00000yT9giYAC,Recycled,Priority 2,Japan,Medium,Mx,Mx,Email,2025-04-14,2025-04-14,2025-04
a0dPQ000005PZ4XYAW,0,Failure,Qx,Other,Unknown,Unknown,Medical Device,古角 昌彦,003PQ00000yTGzhYAG,Recycled,P1 - Contact Us,Japan,Small,MISSING/BLANK,Qx,Direct/Inbound,2025-06-12,2025-06-12,2025-06
a0dPQ000005Rs1RYAS,0,Failure,Qx,Director,"Viral vector manufacturing (AAV, LV)",CDMO,Blood & Biologics,Department Director,003PQ00000yTN1uYAG,Recycled,P1 - Contact Us,Japan,Small,MISSING/BLANK,Qx,Direct/Inbound,2025-06-13,2025-06-13,2025-06
a0dPQ000006aM1nYAE,0,Failure,Mx,Missing,Sterile injectables,CMO,Pharma & BioTech,Unknown Title,003PQ00000yTlXFYA0,Recycled,Priority 2,APAC & Oceania,Medium,Mx,Mx,External Demand Gen,2025-07-15,2025-07-15,2025-07
a0dPQ000005KzXWYA0,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ00000yTrXpYAK,Recycled,P1 - Video Demo,Americas,Small,Qx,Qx,SEO,2025-06-11,2025-06-11,2025-06
a0dPQ000006uKlNYAU,0,Failure,Qx,Missing,Unknown,Unknown,Medical Device,Unknown Title,003PQ0000139D0cYAE,Recycled,P1 - Contact Us,Americas,Large,Qx,Qx,Online Ads,2025-07-23,2025-07-23,2025-07
a0dPQ000006tiMjYAI,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ0000139jdOYAQ,Recycled,P1 - Video Demo,EMEA,Medium,Qx,Qx,SEO,2025-07-23,2025-07-23,2025-07
a0dPQ000006tgsnYAA,1,Success,Qx,Other,Non-manufacturing organization,Not Enough Info Found,Non-Life Science,Legal Operations,003PQ000013AQlQYAW,SQL,P1 - Contact Us,EMEA,Large,MISSING/BLANK,Qx,Direct/Inbound,2025-07-23,2025-07-23,2025-07
a0dPQ000005OuHVYA0,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ00000yUO9OYAW,Recycled,P1 - Contact Us,Japan,Medium,MISSING/BLANK,Qx,Direct/Inbound,2025-06-12,2025-06-12,2025-06
a0dPQ000005Kx13YAC,1,Success,Qx,Manager,Not Enough Info Found,In-House,Non-Life Science,"Manager, Quality",003PQ00000yV2NyYAK,SQL,P1 - Contact Us,Americas,Medium,Qx,Qx,Directory Listing,2025-06-11,2025-06-11,2025-06
a0dPQ000006wErxYAE,0,Failure,Qx,Missing,Unknown,Unknown,Pharma & BioTech,Unknown Title,003PQ000013BiGPYA0,Recycled,P1 - Video Demo,APAC & Oceania,Large,Qx,Qx,SEO,2025-07-23,2025-07-23,2025-07
a0dPQ000006uIMzYAM,1,Success,Qx,Director,Non-manufacturing organization,CRO,Pharma & BioTech,"Director, Qualify Control",003PQ000013CDosYAG,SQL,P1 - Website Pricing,Americas,Small,MISSING/BLANK,Qx,SEO,2025-07-23,2025-07-23,2025-07
a0dPQ000006viKEYAY,1,Success,Qx,Individual Contributor,Implantable devices,CDMO,Medical Device,Senior Validation Engineer,003PQ000013FgWAYA0,SQL,P1 - Contact Us,Americas,Medium,MISSING/BLANK,Qx,SEO,2025-07-23,2025-07-23,2025-07
