qal_id,contact_lead_id,is_success,outcome_tier,next_stage__c,product_segment,solution_rollup,acct_target_industry,acct_manufacturing_model,acct_primary_site_function,acct_territory_rollup,acct_tier_rollup,contact_lead_title,title_seniority,title_function,title_scope,is_decision_maker,record_completeness,completeness_tier,priority,last_tactic_campaign_channel,cohort_date,cohort_year,cohort_quarter,lead_age_days
a0dPQ000003rSxJYAU,003PQ00000oXTXvYAO,1,Success,SQL,Mx,Mx,Medical Device,CDMO,Wearable health monitors,EMEA,Small,,Unknown,Unknown,Unknown,0,1.0,High,P1 - Website Pricing,SEO,2025-03-11,2025,2025Q1,300
a0dPQ000003r3PRYAY,003PQ00000oXeUvYAK,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Medium,Intergrated Systems Service Tech,Other,IT,Standard,0,0.6,Medium,P1 - Contact Us,Online Ads,2025-03-10,2025,2025Q1,301
a0dPQ000003qhWzYAI,003PQ00000oY1WMYA0,0,Near-Miss,Recycled,Mx,Mx,Non-Life Science,Unknown,Unknown,EMEA,Medium,"Manager, Operations Benelux",Manager,Mfg/Ops,Standard,0,0.6,Medium,P1 - Webinar Demo,Online Ads,2025-03-10,2025,2025Q1,301
a0dPQ000003r26nYAA,003PQ00000oYGqPYAW,0,Near-Miss,Recycled,Qx,Qx,Unknown,Unknown,Unknown,Americas,Small,Owner and President,C-Suite,Other,Standard,1,0.4,Low,P1 - Website Pricing,SEO,2025-03-10,2025,2025Q1,301
a0dPQ000003qrbCYAQ,003PQ00000oYdjiYAC,0,Near-Miss,Recycled,Mx,Mx,Medical Device,In-House,Non-manufacturing organization,Americas,Medium,"Senior Project Manager, Portfolio Global Capital Project Management",Manager,PMO,Global,0,1.0,High,Priority 2,Online Ads,2025-03-10,2025,2025Q1,301
a0dPQ000003r4YPYAY,003PQ00000oZpG1YAK,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Original Equipment Manufacturing,Not Enough Info Found,Americas,Medium,IT Production Project Leader,Other,Mfg/Ops,Standard,0,1.0,High,P1 - Video Demo,Direct/Inbound,2025-03-10,2025,2025Q1,301
a0dPQ000008u3gAYAQ,003PQ00000oZpG1YAK,1,Success,SQL,Qx,Qx,Non-Life Science,Original Equipment Manufacturing,Not Enough Info Found,Americas,Medium,IT Production Project Leader,Other,Mfg/Ops,Standard,0,1.0,High,P1 - Contact Us,Direct/Inbound,2025-09-17,2025,2025Q3,110
a0dPQ000003r533YAA,003PQ00000oaHJVYA2,1,Success,SQL,Qx,Qx,Non-Life Science,Software / Technology Development,Non-manufacturing organization,Americas,Small,Thanks for sharing over the information,Other,Other,Standard,0,1.0,High,P1 - Contact Us,Online Ads,2025-03-10,2025,2025Q1,301
a0dPQ000003rAPJYA2,003PQ00000obH5AYAU,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Small,Test & Assembly Engineer,IC,Other,Standard,0,0.6,Medium,P1 - Video Demo,SEO,2025-03-10,2025,2025Q1,301
a0dPQ000003taE1YAI,003PQ00000ocDpGYAU,0,Near-Miss,Recycled,Mx,Mx,Medical Device,CDMO,Implantable devices,Americas,Medium,IT Manager,Manager,IT,Standard,0,1.0,High,P1 - Contact Us,SEO,2025-03-14,2025,2025Q1,297
a0dPQ000003rNsnYAE,003PQ00000odMVKYA2,0,Near-Miss,Recycled,Mx,Mx,Non-Life Science,Unknown,Unknown,Americas,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,P1 - Contact Us,Directory Listing,2025-03-11,2025,2025Q1,300
a0dPQ000003rPwDYAU,003PQ00000odP4zYAE,1,Success,SQL,Qx,Qx,Pharma & BioTech,In-House,Nutraceutical manufacturing,EMEA,Medium,,Unknown,Unknown,Unknown,0,1.0,High,P1 - Contact Us,Online Ads,2025-03-11,2025,2025Q1,300
a0dPQ000003rOSHYA2,003PQ00000odcBvYAI,1,Success,SQL,Qx,Qx,Non-Life Science,In-House,Not Enough Info Found,Americas,Medium,QUALITY Manager,Manager,Quality,Standard,0,1.0,High,P1 - Contact Us,Direct/Inbound,2025-03-11,2025,2025Q1,300
a0dPQ000003rH0zYAE,003PQ00000odg10YAA,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Japan,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,P1 - Video Demo,SEO,2025-03-11,2025,2025Q1,300
a0dPQ000003v397YAA,003PQ00000oeCLpYAM,0,Near-Miss,Recycled,Qx,Qx,Medical Device,In-House,Not Enough Info Found,EMEA,Medium,,Unknown,Unknown,Unknown,0,1.0,High,Priority 2,SEO,2025-03-17,2025,2025Q1,294
a0dPQ000004I5q9YAC,003PQ00000oeCLpYAM,0,Near-Miss,Recycled,Qx,Qx,Medical Device,In-House,Not Enough Info Found,EMEA,Medium,,Unknown,Unknown,Unknown,0,1.0,High,Priority 2,SEO,2025-04-24,2025,2025Q2,256
a0dPQ000003rUnpYAE,003PQ00000oeUSRYA2,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,In-House,Generics manufacturing,Unknown,Medium,,Unknown,Unknown,Unknown,0,0.8,Medium,P1 - Contact Us,SEO,2025-03-11,2025,2025Q1,300
a0dPQ000003ttADYAY,003PQ00000oednTYAQ,0,Near-Miss,Recycled,Qx,Qx,Medical Device,In-House,Tissue products,Americas,Medium,"Senior Staff, Regulatory Affairs, International Specialist",IC,Regulatory,Global,0,1.0,High,P1 - Contact Us,Direct/Inbound,2025-03-14,2025,2025Q1,297
a0dPQ000003rVojYAE,003PQ00000oemCcYAI,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Original Equipment Manufacturing,Not Enough Info Found,Americas,Large,Corporate Marketing Data Analyst,IC,IT,Global,0,1.0,High,P1 - Video Demo,Online Ads,2025-03-11,2025,2025Q1,300
a0dPQ000003s8JpYAI,003PQ00000oen3eYAA,0,Near-Miss,Recycled,Qx,Qx,Medical Device,In-House,Implantable devices,Americas,Large,"Associate Manager, Regulatory Affairs",Manager,Regulatory,Standard,0,1.0,High,Priority 2,Online Ads,2025-03-12,2025,2025Q1,299
a0dPQ000003rZifYAE,003PQ00000ofAxuYAE,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Unknown,Small,,Unknown,Unknown,Unknown,0,0.4,Low,P1 - Video Demo,Online Ads,2025-03-11,2025,2025Q1,300
a0dPQ000003rllRYAQ,003PQ00000og1MTYAY,1,Success,SQL,Qx,Qx,Pharma & BioTech,CDMO,Vaccines,Americas,Medium,,Unknown,Unknown,Unknown,0,1.0,High,P1 - Video Demo,Online Ads,2025-03-11,2025,2025Q1,300
a0dPQ000003rcVFYAY,003PQ00000og9OfYAI,1,Success,SQL,Qx,Qx,Non-Life Science,Not Enough Info Found,Non-manufacturing organization,Americas,Medium,Water Superintendent,Other,Other,Standard,0,1.0,High,P1 - Contact Us,Direct/Inbound,2025-03-11,2025,2025Q1,300
a0dPQ000003sQYTYA2,003PQ00000ogcaNYAQ,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,EMEA,Medium,"Principal Consultant, Professional Services",Other,Other,Standard,0,0.6,Medium,Priority 2,SEO,2025-03-12,2025,2025Q1,299
a0dPQ000003s2r7YAA,003PQ00000ohW33YAE,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,EMEA,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,P1 - Website Pricing,SEO,2025-03-12,2025,2025Q1,299
a0dPQ000003umQ1YAI,003PQ00000ohaRhYAI,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,CDMO,Oral solid dosage (OSD),Americas,Medium,Senior Validation Specialist,IC,Quality,Standard,0,1.0,High,P1 - Video Demo,Online Ads,2025-03-17,2025,2025Q1,294
a0dPQ000003sYMLYA2,003PQ00000oinrSYAQ,0,Near-Miss,Recycled,Mx,Mx,Pharma & BioTech,In-House,Small-molecule API,Americas,Large,,Unknown,Unknown,Unknown,0,1.0,High,P1 - Webinar Demo,Online Ads,2025-03-12,2025,2025Q1,299
a0dPQ000003xnm9YAA,003PQ00000ojIooYAE,0,Near-Miss,Recycled,Mx,Mx,Non-Life Science,Unknown,Unknown,EMEA,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 2,Email,2025-03-21,2025,2025Q1,290
a0dPQ000005UjhZYAS,003PQ00000ojIooYAE,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,EMEA,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 2,Email,2025-06-16,2025,2025Q2,203
a0dPQ000003s2pVYAQ,003PQ00000okEpbYAE,1,Success,SQL,Qx,Qx,Blood & Biologics,Unknown,Unknown,EMEA,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,P1 - Website Pricing,SEO,2025-03-12,2025,2025Q1,299
a0dPQ000003s9xRYAQ,003PQ00000oln0TYAQ,0,Near-Miss,Recycled,Mx,Mx,Pharma & BioTech,CMO,Sterile injectables,EMEA,Medium,,Unknown,Unknown,Unknown,0,1.0,High,P1 - Webinar Demo,Direct/Inbound,2025-03-12,2025,2025Q1,299
a0dPQ000003stvRYAQ,003PQ00000olocTYAQ,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,Not Enough Info Found,Oral solid dosage (OSD),EMEA,Medium,Quality Assurance Specialist,IC,Quality,Standard,0,1.0,High,Priority 2,Email,2025-03-13,2025,2025Q1,298
a0dPQ000003sQLZYA2,003PQ00000onoLRYAY,0,Lost,Exclude,Qx,Qx,Medical Device,Unknown,Unknown,APAC & Oceania,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 2,Direct/Inbound,2025-03-12,2025,2025Q1,299
a0dPQ000003sQ73YAE,003PQ00000ontHtYAI,1,Success,SQL,Qx,Qx,Non-Life Science,In-House,Not Enough Info Found,Americas,Medium,Logistics Coordinator,IC,Other,Standard,0,1.0,High,P1 - Video Demo,SEO,2025-03-12,2025,2025Q1,299
a0dPQ000003sUc5YAE,003PQ00000oo1CDYAY,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,In-House,Diagnostic Equipment,Americas,Small,Electronic Technician,Other,Other,Standard,0,1.0,High,P1 - Contact Us,Directory Listing,2025-03-12,2025,2025Q1,299
a0dPQ000003t5F3YAI,003PQ00000opoHLYAY,1,Success,SQL,Qx,Qx,Pharma & BioTech,CDMO,Medical cannabis formulation,Americas,Small,Manufacturing,Other,Mfg/Ops,Standard,0,1.0,High,P1 - Contact Us,Direct/Inbound,2025-03-13,2025,2025Q1,298
a0dPQ000003wzvpYAA,003PQ00000oqFZIYA2,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,In-House,Vaccines,APAC & Oceania,Medium,"Manager, Quality Assurance Compliance",Manager,Quality,Standard,0,1.0,High,Priority 2,Email,2025-03-20,2025,2025Q1,291
a0dPQ000003syALYAY,003PQ00000oqJrOYAU,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,Unknown,Unknown,Americas,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,P1 - Video Demo,Online Ads,2025-03-13,2025,2025Q1,298
a0dPQ000004rDeLYAU,003PQ00000oqMywYAE,0,Near-Miss,Recycled,Mx,Mx,Medical Device,In-House,Implantable devices,Americas,Medium,"Sr. Manager, Quality Control",Manager,Quality,Standard,0,1.0,High,Priority 2,External Demand Gen,2025-05-29,2025,2025Q2,221
a0dPQ000003t02TYAQ,003PQ00000orDwpYAE,0,Near-Miss,Recycled,Mx,Mx,Pharma & BioTech,CDMO,Oral solid dosage (OSD),Americas,Medium,"Director, Biologics",Director,Other,Standard,1,1.0,High,Priority 2,Online Ads,2025-03-13,2025,2025Q1,298
a0dPQ000003sqazYAA,003PQ00000osMQ9YAM,1,Success,SQL,Qx,Qx,Pharma & BioTech,In-House,Cosmetics manufacturing,EMEA,Medium,,Unknown,Unknown,Unknown,0,1.0,High,P1 - Contact Us,Online Ads,2025-03-13,2025,2025Q1,298
a0dPQ000003szPlYAI,003PQ00000ossJZYAY,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Unknown,Small,,Unknown,Unknown,Unknown,0,0.4,Low,P1 - Video Demo,Online Ads,2025-03-13,2025,2025Q1,298
a0dPQ000003t0thYAA,003PQ00000ostHVYAY,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Medium,Quality Engineer,IC,Quality,Standard,0,0.6,Medium,P1 - Website Pricing,Online Ads,2025-03-13,2025,2025Q1,298
a0dPQ000003t38PYAQ,003PQ00000ostvbYAA,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Services / Consulting,Non-manufacturing organization,EMEA,Medium,,Unknown,Unknown,Unknown,0,1.0,High,Priority 2,Online Ads,2025-03-13,2025,2025Q1,298
a0dPQ000003t3YDYAY,003PQ00000otVbDYAU,0,Near-Miss,Recycled,Qx,Qx,Medical Device,Not Enough Info Found,Diagnostic Equipment,EMEA,Medium,,Unknown,Unknown,Unknown,0,1.0,High,P1 - Video Demo,Direct/Inbound,2025-03-13,2025,2025Q1,298
a0dPQ000003xNZxYAM,003PQ00000otqfnYAA,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,Unknown,Unknown,Americas,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 2,Email,2025-03-20,2025,2025Q1,291
a0dPQ000003tpZdYAI,003PQ00000ou2dRYAQ,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,In-House,Not Enough Info Found,Americas,Large,"Physics Metrology, Disciplinary Engineering & Science Senior Engineer",IC,Other,Standard,0,1.0,High,Priority 2,Online Ads,2025-03-14,2025,2025Q1,297
a0dPQ000003t9NVYAY,003PQ00000oudQ6YAI,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Medium,Instructional Designer,Other,Other,Standard,0,0.6,Medium,P1 - Video Demo,Online Ads,2025-03-13,2025,2025Q1,298
a0dPQ000003tbBhYAI,003PQ00000ovt4bYAA,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,In-House,Specialty Chemical Manufacturing,Unknown,Medium,,Unknown,Unknown,Unknown,0,0.8,Medium,P1 - Webinar Demo,Email,2025-03-14,2025,2025Q1,297
a0dPQ000007gjpVYAQ,003PQ00000ow7vsYAA,0,Near-Miss,Recycled,Mx,Mx,Pharma & BioTech,CDMO,Sterile injectables,Americas,Medium,VP Quality and Regulatory,VP,Quality,Standard,1,1.0,High,Priority 2,External Demand Gen,2025-08-14,2025,2025Q3,144
a0dPQ000003tNyLYAU,003PQ00000owS2LYAU,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,P1 - Contact Us,SEO,2025-03-13,2025,2025Q1,298
a0dPQ000003tVELYA2,003PQ00000oyMu5YAE,1,Success,SQL,Qx,Qx,Medical Device,In-House,Implantable devices,EMEA,Small,Quality And Regulatory Specialist,IC,Quality,Standard,0,1.0,High,P1 - Contact Us,SEO,2025-03-14,2025,2025Q1,297
a0dPQ000003vLlyYAE,003PQ00000oya3pYAA,0,Near-Miss,Recycled,Mx,Mx,Pharma & BioTech,In-House,Sterile injectables,APAC & Oceania,Medium,Production Manager,Manager,Mfg/Ops,Standard,0,1.0,High,P1 - Video Demo,SEO,2025-03-17,2025,2025Q1,294
a0dPQ000003tVB7YAM,003PQ00000oyd1hYAA,0,Near-Miss,Recycled,Qx,Qx,Medical Device,Unknown,Unknown,EMEA,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,P1 - Video Demo,Online Ads,2025-03-14,2025,2025Q1,297
a0dPQ000003tkEzYAI,003PQ00000p0AJqYAM,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,EMEA,Medium,Customer Service Administrator,Other,Other,Standard,0,0.6,Medium,P1 - Video Demo,SEO,2025-03-14,2025,2025Q1,297
a0dPQ000003uha1YAA,003PQ00000p343KYAQ,1,Success,SQL,Qx,Qx,Medical Device,In-House,Advanced additive manufacturing,EMEA,Small,,Unknown,Unknown,Unknown,0,1.0,High,P1 - Website Pricing,SEO,2025-03-17,2025,2025Q1,294
a0dPQ000003v21lYAA,003PQ00000p3L0vYAE,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,CDMO,"Viral vector manufacturing (AAV, LV)",Americas,Medium,Quality Control Analyst,IC,Quality,Standard,0,1.0,High,P1 - MQL Referral,Referrals,2025-03-17,2025,2025Q1,294
a0dPQ000005su0lYAA,003PQ00000pP17yYAC,0,Near-Miss,Recycled,Qx,Qx,Blood & Biologics,In-House,In-vitro diagnostic (IVD) kits,Americas,Medium,,Unknown,Unknown,Unknown,0,1.0,High,P1 - Contact Us,Direct/Inbound,2025-06-25,2025,2025Q2,194
a0dPQ000003uwHKYAY,003PQ00000p3vagYAA,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,P1 - Contact Us,SEO,2025-03-17,2025,2025Q1,294
a0dPQ000003vO5VYAU,003PQ00000p4itgYAA,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,APAC & Oceania,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,P1 - Video Demo,Online Ads,2025-03-17,2025,2025Q1,294
a0dPQ000003uxGbYAI,003PQ00000p5isgYAA,0,Near-Miss,Recycled,Mx,Mx,Pharma & BioTech,Unknown,Unknown,Americas,Large,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 2,External Demand Gen,2025-03-17,2025,2025Q1,294
a0dPQ000003vO2HYAU,003PQ00000pCWLKYA4,0,Lost,Exclude,Qx,Qx,Pharma & BioTech,Unknown,Unknown,Unknown,Medium,,Unknown,Unknown,Unknown,0,0.4,Low,P1 - Video Demo,SEO,2025-03-17,2025,2025Q1,294
a0dPQ000003vO3tYAE,003PQ00000pCgR7YAK,1,Success,SQL,Qx,Qx,Pharma & BioTech,CDMO,Biologic API,APAC & Oceania,Medium,Deputy manager in QA,Manager,Quality,Standard,0,1.0,High,P1 - Video Demo,SEO,2025-03-17,2025,2025Q1,294
a0dPQ000003ukPpYAI,003PQ00000pDTd7YAG,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,In-House,Diagnostic Equipment,EMEA,Medium,,Unknown,Unknown,Unknown,0,1.0,High,Priority 2,Online Ads,2025-03-17,2025,2025Q1,294
a0dPQ000003vKzZYAU,003PQ00000pEpjjYAC,1,Success,SQL,Qx,Qx,Medical Device,In-House,Medical gas,Americas,Small,Chief Operating Officer and Partner,C-Suite,Other,Standard,1,1.0,High,P1 - Contact Us,Online Ads,2025-03-17,2025,2025Q1,294
a0dPQ000003vLSbYAM,003PQ00000pFr6sYAC,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,P1 - Video Demo,Online Ads,2025-03-17,2025,2025Q1,294
a0dPQ000003zA5ZYAU,003PQ00000pHHyLYAW,0,Near-Miss,Recycled,Mx,Mx,Medical Device,In-House,Lab Instruments,Americas,Medium,,Unknown,Unknown,Unknown,0,1.0,High,P1 - Webinar Demo,Direct/Inbound,2025-03-24,2025,2025Q1,287
a0dPQ000003xVm1YAE,003PQ00000pPe3JYAS,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,In-House,Not Enough Info Found,Americas,Small,,Unknown,Unknown,Unknown,0,1.0,High,Priority 2,Outbound Prospecting,2025-03-20,2025,2025Q1,291
a0dPQ000003x1j7YAA,003PQ00000pPoGPYA0,0,Lost,Exclude,Qx,Qx,Medical Device,In-House,In-vitro diagnostic (IVD) kits,APAC & Oceania,Medium,,Unknown,Unknown,Unknown,0,1.0,High,P1 - Video Demo,SEO,2025-03-20,2025,2025Q1,291
a0dPQ000003xCzVYAU,003PQ00000pQJT7YAO,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,EMEA,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,P1 - Video Demo,SEO,2025-03-20,2025,2025Q1,291
a0dPQ000003x4AjYAI,003PQ00000pRkuFYAS,0,Near-Miss,Recycled,Qx,Qx,Medical Device,In-House,Medical gas,Japan,Large,,Unknown,Unknown,Unknown,0,1.0,High,P1 - Video Demo,SEO,2025-03-20,2025,2025Q1,291
a0dPQ000003wv7RYAQ,003PQ00000pSS2PYAW,1,Success,SQL,Mx,Mx,Blood & Biologics,In-House,Specialty Chemical Manufacturing,Americas,Medium,,Unknown,Unknown,Unknown,0,1.0,High,P1 - Contact Us,Online Ads,2025-03-19,2025,2025Q1,292
a0dPQ00000480i6YAA,003PQ00000pHsGLYA0,0,Near-Miss,Recycled,Mx,Mx,Blood & Biologics,In-House,Blood and Plasma-related products,Americas,Medium,Quality Systems and Compliance Specialist,IC,Quality,Standard,0,1.0,High,Priority 2,Email,2025-04-08,2025,2025Q2,272
a0dPQ000004eTQoYAM,003PQ00000pIUbsYAG,0,Near-Miss,Recycled,Mx,Mx,Pharma & BioTech,In-House,Radiopharmaceuticals,Americas,Medium,Associate Director PET Quality Assurance,Director,Quality,Standard,1,1.0,High,Priority 2,External Demand Gen,2025-05-22,2025,2025Q2,228
a0dPQ000003vngbYAA,003PQ00000pLIfhYAG,0,Lost,Exclude,Mx,Mx,Pharma & BioTech,Services / Consulting,Non-manufacturing organization,Americas,Medium,,Unknown,Unknown,Unknown,0,1.0,High,Priority 2,Email,2025-03-18,2025,2025Q1,293
a0dPQ000003wCGoYAM,003PQ00000pLIfhYAG,0,Lost,Exclude,Mx,Mx,Pharma & BioTech,Services / Consulting,Non-manufacturing organization,Americas,Large,,Unknown,Unknown,Unknown,0,1.0,High,No Priority,Email,2025-03-19,2025,2025Q1,292
a0dPQ000003vo1ZYAQ,003PQ00000pLStZYAW,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,P1 - Website Pricing,Direct/Inbound,2025-03-18,2025,2025Q1,293
a0dPQ000003vp8vYAA,003PQ00000pLWFdYAO,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 2,Online Ads,2025-03-18,2025,2025Q1,293
a0dPQ000003woM5YAI,003PQ00000pSqERYA0,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Small,Quality Manager,Manager,Quality,Standard,0,0.6,Medium,P1 - Video Demo,Online Ads,2025-03-19,2025,2025Q1,292
a0dPQ000003wg6nYAA,003PQ00000pSso5YAC,0,Lost,,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,P1 - Video Demo,Online Ads,2025-03-19,2025,2025Q1,292
a0dPQ000003wTazYAE,003PQ00000pLoCYYA0,0,Near-Miss,Recycled,Qx,Qx,Blood & Biologics,Unknown,Unknown,APAC & Oceania,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,P1 - Live Demo,Direct/Inbound,2025-03-19,2025,2025Q1,292
a0dPQ0000083XkRYAU,003PQ00000pLxvnYAC,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Large,"Manager, Quality",Manager,Quality,Standard,0,0.6,Medium,Priority 2,Email,2025-08-25,2025,2025Q3,133
a0dPQ00000BO354YAD,003PQ00000pLxvnYAC,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Large,"Manager, Quality",Manager,Quality,Standard,0,0.6,Medium,Priority 2,External Demand Gen,2025-11-03,2025,2025Q4,63
a0dPQ00000EXQOfYAP,003PQ00000pLxvnYAC,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Large,"Manager, Quality",Manager,Quality,Standard,0,0.6,Medium,Priority 2,Email,2025-12-11,2025,2025Q4,25
a0dPQ000003wgl7YAA,003PQ00000pMeizYAC,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,In-House,Surgical instruments,Americas,Large,Senior Engineering Manager,Manager,Other,Standard,0,1.0,High,Priority 2,SEO,2025-03-19,2025,2025Q1,292
a0dPQ000004ndvZYAQ,003PQ00000pMeizYAC,0,Near-Miss,Recycled,Mx,Mx,Pharma & BioTech,In-House,Surgical instruments,Americas,Large,Senior Engineering Manager,Manager,Other,Standard,0,1.0,High,Priority 2,Email,2025-05-27,2025,2025Q2,223
a0dPQ000009J2liYAC,003PQ00000pMeizYAC,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,In-House,Surgical instruments,Americas,Large,Senior Engineering Manager,Manager,Other,Standard,0,1.0,High,Priority 2,Online Ads,2025-09-29,2025,2025Q3,98
a0dPQ00000AcA74YAF,003PQ00000pMeizYAC,1,Success,SQO,Mx,Mx,Pharma & BioTech,In-House,Surgical instruments,Americas,Large,Senior Engineering Manager,Manager,Other,Standard,0,1.0,High,Priority 2,Email,2025-10-23,2025,2025Q4,74
a0dPQ000003x64TYAQ,003PQ00000pMhKHYA0,0,Near-Miss,Recycled,Mx,Mx,Blood & Biologics,Unknown,Unknown,EMEA,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,P1 - Website Pricing,Online Ads,2025-03-20,2025,2025Q1,291
a0dPQ000004TpCvYAK,003PQ00000pMhKHYA0,0,Near-Miss,Recycled,Mx,Mx,Blood & Biologics,Unknown,Unknown,EMEA,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,No Priority,Outbound Prospecting,2025-05-13,2025,2025Q2,237
a0dPQ000003vy7NYAQ,003PQ00000pN2VBYA0,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,CPO,Non-manufacturing organization,Americas,Medium,,Unknown,Unknown,Unknown,0,1.0,High,P1 - Video Demo,Online Ads,2025-03-18,2025,2025Q1,293
a0dPQ0000044vBtYAI,003PQ00000pN4aDYAS,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,No Priority,Direct/Inbound,2025-04-02,2025,2025Q2,278
a0dPQ000003wJGfYAM,003PQ00000pNEbQYAW,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Unknown,Medium,,Unknown,Unknown,Unknown,0,0.4,Low,P1 - Video Demo,Online Ads,2025-03-19,2025,2025Q1,292
a0dPQ000003wmVZYAY,003PQ00000pTlxTYAS,0,Lost,Exclude,Qx,Qx,Non-Life Science,Unknown,Unknown,Unknown,Small,,Unknown,Unknown,Unknown,0,0.4,Low,P1 - Video Demo,Online Ads,2025-03-19,2025,2025Q1,292
a0dPQ000003yxGPYAY,003PQ00000pVwARYA0,0,Near-Miss,Recycled,Mx,Mx,Pharma & BioTech,Unknown,Unknown,EMEA,Small,Consultant to CEO,C-Suite,Other,Standard,1,0.6,Medium,P1 - Live Demo,Events,2025-03-24,2025,2025Q1,287
a0dPQ000003x3o9YAA,003PQ00000pW6rMYAS,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,Unknown,Unknown,APAC & Oceania,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 2,Outbound Prospecting,2025-03-20,2025,2025Q1,291
a0dPQ000003xzFRYAY,003PQ00000pOcEsYAK,0,Near-Miss,Recycled,Qx,Qx,Medical Device,Not Enough Info Found,Non-manufacturing organization,Americas,Medium,Senior Applications Engineer,IC,Other,Standard,0,1.0,High,Priority 2,SEO,2025-03-21,2025,2025Q1,290
